Features,Seed,Accuracy,Profit
"['dark_cloud_cover', 'rickshaw_man']",4,15.335463258785943,6255.663071182167
"['dark_cloud_cover', 'rickshaw_man']",5,15.335463258785943,6255.663071182167
"['dark_cloud_cover', 'rickshaw_man']",6,15.335463258785943,6255.663071182167
"['dark_cloud_cover', 'rickshaw_man']",7,15.335463258785943,6255.663071182167
"['dark_cloud_cover', 'rickshaw_man']",8,15.335463258785943,6255.663071182167
"['dark_cloud_cover', 'rickshaw_man']",9,15.335463258785943,6255.663071182167
"['open_pc', 'dark_cloud_cover', 'rickshaw_man']",0,15.335463258785943,6255.663071182167
"['open_pc', 'dark_cloud_cover', 'rickshaw_man']",1,15.335463258785943,6255.663071182167
"['open_pc', 'dark_cloud_cover', 'rickshaw_man']",3,15.335463258785943,6255.663071182167
"['open_pc', 'dark_cloud_cover', 'rickshaw_man']",6,15.335463258785943,6255.663071182167
"['open_pc', 'dark_cloud_cover', 'rickshaw_man']",7,15.335463258785943,6255.663071182167
"['open_pc', 'dark_cloud_cover', 'rickshaw_man']",8,15.335463258785943,6255.663071182167
"['open_pc', 'dark_cloud_cover', 'rickshaw_man']",9,15.335463258785943,6255.663071182167
"['slow_d', 'macdsignal']",1,36.74121405750799,6255.388346830114
"['slow_d', 'macdsignal']",2,36.74121405750799,6255.388346830114
"['slow_d', 'macdsignal']",6,36.74121405750799,6255.388346830114
"['open_pc', 'slow_k', 'macdsignal']",5,37.38019169329074,6255.388346830114
"['open_pc', 'slow_k', 'macdsignal']",9,37.38019169329074,6255.388346830114
"['open_pc', 'slow_d', 'macdsignal']",5,37.06070287539936,6255.388346830114
"['open_pc', 'slow_d', 'macdsignal']",9,37.06070287539936,6255.388346830114
"['open_pc', 'high_pc', 'volume_pc']",1,38.019169329073485,6253.634444573992
"['open_pc', 'high_pc', 'volume_pc']",3,38.019169329073485,6253.634444573992
"['open_pc', 'high_pc', 'volume_pc']",8,38.019169329073485,6253.634444573992
"['sma_c', 'dark_cloud_cover']",0,20.12779552715655,6253.304441537726
"['sma_c', 'dark_cloud_cover']",1,20.12779552715655,6253.304441537726
"['sma_c', 'dark_cloud_cover']",2,20.12779552715655,6253.304441537726
"['sma_c', 'dark_cloud_cover']",3,20.12779552715655,6253.304441537726
"['sma_c', 'dark_cloud_cover']",6,20.12779552715655,6253.304441537726
"['sma_c', 'dark_cloud_cover']",7,20.12779552715655,6253.304441537726
"['sma_c', 'dark_cloud_cover']",9,20.12779552715655,6253.304441537726
"['ema_a', 'dark_cloud_cover']",0,14.057507987220447,6253.304441537726
"['ema_a', 'dark_cloud_cover']",1,14.057507987220447,6253.304441537726
"['ema_a', 'dark_cloud_cover']",2,14.057507987220447,6253.304441537726
"['ema_a', 'dark_cloud_cover']",6,14.057507987220447,6253.304441537726
"['ema_a', 'ht_trendline']",0,38.019169329073485,6252.747688584794
"['ema_a', 'ht_trendline']",1,38.019169329073485,6252.747688584794
"['ema_a', 'ht_trendline']",2,38.019169329073485,6252.747688584794
"['ema_a', 'ht_trendline']",3,38.019169329073485,6252.747688584794
"['ema_a', 'ht_trendline']",4,38.019169329073485,6252.747688584794
"['ema_a', 'ht_trendline']",5,38.019169329073485,6252.747688584794
"['ema_a', 'ht_trendline']",6,38.019169329073485,6252.747688584794
"['ema_a', 'ht_trendline']",7,38.019169329073485,6252.747688584794
"['ema_a', 'ht_trendline']",8,38.019169329073485,6252.747688584794
"['ema_a', 'ht_trendline']",9,38.019169329073485,6252.747688584794
"['open_pc', 'natr', 'matching_low']",0,14.057507987220447,6252.288998216005
"['open_pc', 'natr', 'matching_low']",1,14.057507987220447,6252.288998216005
"['open_pc', 'natr', 'matching_low']",2,14.057507987220447,6252.288998216005
"['open_pc', 'natr', 'matching_low']",3,14.057507987220447,6252.288998216005
"['open_pc', 'natr', 'matching_low']",4,14.057507987220447,6252.288998216005
"['open_pc', 'natr', 'matching_low']",5,14.057507987220447,6252.288998216005
"['open_pc', 'natr', 'matching_low']",7,14.057507987220447,6252.288998216005
"['open_pc', 'natr', 'matching_low']",8,14.057507987220447,6252.288998216005
"['open_pc', 'natr', 'matching_low']",9,14.057507987220447,6252.288998216005
"['doji_star', 'harami_cross']",0,15.335463258785943,6251.267065014694
"['doji_star', 'harami_cross']",4,15.335463258785943,6251.267065014694
"['doji_star', 'harami_cross']",6,15.335463258785943,6251.267065014694
"['open_pc', 'doji_star', 'harami_cross']",4,15.335463258785943,6251.267065014694
"['open_pc', 'doji_star', 'harami_cross']",6,15.335463258785943,6251.267065014694
"['ema_d', 'tr']",5,26.837060702875398,6250.989891167934
"['frachp', 'ladder_bottom']",6,13.418530351437699,6249.117273458178
"['slow_k', 'shooting_star']",1,20.12779552715655,6248.8768464557215
"['slow_k', 'shooting_star']",2,20.12779552715655,6248.8768464557215
"['slow_k', 'shooting_star']",6,20.12779552715655,6248.8768464557215
"['slow_k', 'shooting_star']",7,20.12779552715655,6248.8768464557215
"['open_pc', 'slow_k', 'shooting_star']",7,19.488817891373802,6248.8768464557215
"['open_pc', 'slow_k', 'shooting_star']",8,19.488817891373802,6248.8768464557215
"['hanging_man', 'harami']",0,16.61341853035144,6248.1415851865495
"['hanging_man', 'harami']",1,16.61341853035144,6248.1415851865495
"['hanging_man', 'harami']",2,16.61341853035144,6248.1415851865495
"['hanging_man', 'harami']",4,16.61341853035144,6248.1415851865495
"['hanging_man', 'harami']",5,16.61341853035144,6248.1415851865495
"['hanging_man', 'harami']",6,16.61341853035144,6248.1415851865495
"['hanging_man', 'harami']",7,16.61341853035144,6248.1415851865495
"['hanging_man', 'harami']",9,16.61341853035144,6248.1415851865495
"['open_pc', 'hanging_man', 'harami']",1,16.61341853035144,6248.1415851865495
"['open_pc', 'hanging_man', 'harami']",2,16.61341853035144,6248.1415851865495
"['open_pc', 'hanging_man', 'harami']",6,16.61341853035144,6248.1415851865495
